1.298121084257998752e-03,1.039237725075439290e-03,-5.854836267431338774e-04,-8.588105063532332564e-03,1.481105806434979046e-03,-3.287970638282837043e-03,8.643094712789897022e-03
-1.003046504435875161e-02,1.753625667017399406e-03,-3.077291480662666581e-03,4.865865386033459139e-03,1.639280929229973253e-03,-6.111901766056707097e-03,1.096088630879733100e-02
-5.039502015769568334e-03,2.244296200037207943e-03,-4.766483433752908769e-03,2.772620888015804239e-02,1.429722503696990933e-04,-1.976385828045300677e-02,-5.436336005894881534e-04
-1.846716956632130373e-04,7.022946942776370173e-04,-5.334404026599694724e-03,1.850003113244681405e-02,9.458140286430294710e-04,-7.652231811533734968e-03,-6.976832321570826043e-03
4.300637440837482353e-03,1.221644518299927094e-03,1.719675948539600534e-03,8.782938946036935104e-03,7.012888454284440468e-04,-4.361642478824305502e-03,-1.236454322031808536e-02
5.803175948618534679e-04,9.203997459107108236e-04,2.168286499571508031e-03,2.076737082060552131e-02,-8.817843061056735094e-04,-1.015620244969325445e-02,-1.339838790515066047e-02
-1.126541360175048424e-03,-1.386240783879421181e-03,1.568694864522473609e-03,1.015189426453466832e-02,-1.764159409117338701e-03,2.061564403997958022e-03,-9.505211979883246981e-03
-1.908960230341465647e-03,-1.006982151473928035e-03,1.167528474739874507e-03,8.265785808473062254e-03,1.738357057466105061e-03,7.416225405419293003e-03,-1.567195436428295632e-02
-1.276630069007606439e-03,2.085849569669381409e-03,-5.422436686501000430e-05,1.321601152255418021e-02,3.194333128711157339e-03,1.988999323187993866e-04,-1.736423971738094638e-02
-2.745220150692360972e-03,1.808132373294451178e-03,8.601700271745198222e-05,1.036059392639897270e-02,5.229302765608318838e-03,-1.090811841527277674e-03,-1.364801407579952636e-02
-2.528437868788071998e-03,1.646789700756618379e-03,-5.625443398287069765e-05,5.477394240726308691e-03,-2.994577999128802698e-03,6.082921671370595217e-03,-7.627835310953768287e-03
-3.531217528627944493e-03,8.703992098220059061e-04,-8.447615770831983645e-04,4.616918828966245711e-03,-2.880235799213370917e-03,1.026579867968459465e-02,-8.496901813548304525e-03
-3.913454691737807030e-03,6.862851491544134496e-04,-2.365969245707735889e-04,5.651558907581751392e-04,-1.344783189609137855e-03,1.081512956566876328e-02,-6.571735799663619600e-03
-2.862444064114028335e-03,1.485436195937495964e-03,-4.964028847724102390e-04,2.112961221670411893e-02,-3.284171306994437909e-03,-1.607778647424314492e-02,1.057563174824393811e-04
-2.781792168351633577e-04,6.340848031784132458e-04,2.875765053538752820e-04,2.732548350371901899e-02,-1.192605516425753256e-02,-2.145340735766110285e-02,5.410496926502555114e-03
6.028340556200449283e-04,2.471769237025924892e-03,9.827849566973331178e-04,2.822325618143645305e-03,-2.932670290166902033e-02,1.329100894062964361e-02,9.155980093552373508e-03
-2.716400754446991316e-03,1.783040447246041910e-03,1.497703638838443268e-03,1.970350534296680736e-02,-2.347409600496475068e-02,1.786019496784343823e-04,3.027645380682015674e-03
2.467747722439146869e-03,3.889065041625559913e-03,1.879117953139870225e-03,1.515564617543859946e-02,-6.388965318715934642e-03,-2.677749243058978948e-02,9.774880856662535727e-03
1.279126147347225571e-03,2.794409572172066106e-03,5.277315275813693586e-04,-1.479662791568705192e-02,-4.880593814010082340e-03,5.890222916139710614e-03,9.185731566456769442e-03
6.498156594658640629e-04,2.692443243821277497e-03,7.687714881340903476e-04,-6.070874366304869658e-03,-9.632643335646645655e-03,4.381228764159922871e-03,7.211258546370335164e-03
-7.984951692892886194e-04,2.545034762797852498e-03,-2.519879987648653659e-04,-3.404027044092987082e-03,-2.319791884355253131e-02,9.352281150043668945e-03,1.575511314285818823e-02
-7.837154596303956338e-04,2.691669901992235076e-03,6.640021353104400611e-04,5.012116783427265389e-03,-1.714239982846638144e-02,-3.408392414333744937e-03,1.296671888170058615e-02
-8.803470447889040831e-03,-1.290526670720776184e-03,-4.224319986962345869e-03,3.521032451499932214e-02,3.121436163950279136e-03,-3.123190186709640451e-02,7.218458293718966329e-03
-7.951542178510469239e-03,-2.367512505536567850e-04,5.070445360578094756e-04,2.948650592998743394e-02,6.575598989668391715e-03,-3.219962942783451826e-02,3.818773401185018932e-03
-9.028072126031422978e-03,-1.239720198824166911e-03,-6.300232406958754338e-06,3.216162643404266858e-02,2.105607374642114431e-03,-2.689911037415355227e-02,2.905969122731393191e-03
-1.549643690357218641e-02,-4.174446223286376427e-03,-5.446731591363248096e-03,4.595130860843723436e-02,3.494990362298577868e-04,-2.370553885568968053e-02,2.522345929244313497e-03
6.837437330868158638e-04,-7.967018901045315807e-03,-7.712027717233698419e-03,3.303383616044683335e-02,-6.118883280890259277e-03,-1.482085834611460845e-02,2.901208351750172564e-03
3.984649664403765341e-03,-7.363507098007733044e-03,-2.682408271430027601e-03,3.279069654262919964e-02,-2.404805054344291530e-03,-2.846473148525705335e-02,4.140105702006144014e-03
6.986325399514693724e-03,6.342849082481921696e-03,-3.899083454153812016e-03,1.746167588904425430e-02,-5.126090844283641185e-05,-3.246997371769897583e-02,5.629467709254740854e-03
6.695338780410965349e-03,6.938431795789901102e-03,-7.692282388173899647e-04,1.492364789405098598e-02,-3.760116818832378183e-03,-2.589439623372037647e-02,1.866322821118280044e-03
1.452354560307356733e-02,3.602242922959260959e-03,2.569781172032819996e-03,5.913116124573349411e-03,-5.731886554790652927e-03,-1.801265119725502586e-02,-2.864148070593299390e-03
1.457841236627028560e-02,5.779042235324082996e-03,5.297250911890280176e-03,-6.758478418636469295e-03,-6.329483603121187872e-03,-1.352162904780661312e-02,9.548855560795913803e-04
3.955798673325888748e-02,3.344017428265063079e-03,-2.530801972449754893e-03,-2.211173610714958077e-02,-9.262167393498122944e-03,-2.110119164429297492e-02,1.210389295586635806e-02
9.202547198788966348e-03,6.976347910807835333e-03,1.399648916745131234e-02,-5.282791182602056095e-03,-1.112085932976818702e-02,-2.820733930396701269e-02,1.443560553928920076e-02
1.789578861135854250e-03,3.923885843751526332e-03,1.143781135570840803e-02,1.313698695367813800e-02,-1.476667137214945566e-02,-2.898475067908204764e-02,1.346315903695760770e-02
2.747676387764175047e-03,4.384933977852388184e-03,3.768397302119537440e-03,-1.147193740046327341e-02,-1.011120070744701317e-02,7.539130669624419072e-03,3.142999770549808475e-03
3.692196218543961073e-02,-2.431061221583475946e-03,-1.253932465878052245e-02,-1.251519231148944325e-02,-3.671604443930669322e-03,-4.719296324399295181e-03,-1.045483225256188097e-03
4.939670020285327756e-02,-7.449228800323820033e-04,-4.196513223840943850e-03,-1.497781155262584152e-02,-3.808968763324677154e-03,-2.338637876270591165e-02,-2.282105020323544915e-03
2.616615866906062127e-02,1.369809875140570385e-02,9.963810282871504026e-03,-2.102222511773469207e-02,-7.696600023550080778e-03,-2.643937089715934011e-02,5.330128335106476371e-03
2.007964202531878004e-02,1.925593217243649555e-02,3.253622809524359810e-02,-5.718771595897968046e-02,-8.937099652131214045e-03,-5.411021651011476731e-03,-3.359650308764331643e-04
1.654281891489011933e-02,1.539939290938665759e-02,5.512094786891101605e-02,-5.933231768320323257e-02,-8.896981358333572870e-03,-1.919397410631204157e-02,3.601134546612890452e-04
3.579438920398862745e-02,1.554235297041774329e-02,4.367318881266026714e-02,-5.242068407656900325e-02,-7.390491713882970867e-03,-2.599181306950965401e-02,-9.206942127105089552e-03
3.254889784041770789e-02,2.397042609814647313e-02,4.665914392762647578e-02,-5.749385949597039108e-02,-5.712584589991781710e-03,-2.857829109064589576e-02,-1.139373268958244340e-02
4.258733067740165523e-02,4.472416910680950680e-02,1.719941172511197866e-02,-6.747623602757672756e-02,-2.546648987750929649e-04,-1.625440690889797327e-02,-2.052560367407320688e-02
3.546451415174145527e-02,3.503731594256252746e-02,6.479700439748437013e-03,-3.238340883494190275e-02,-1.413825267625857737e-03,-1.913259845783464239e-02,-2.405169797364984513e-02
